user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
IndB_bin_066	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	GCF_000190535.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	99.34	0.93	GCF_000190535.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	99.34	0.93	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 80.08, 0.34; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 78.74, 0.24; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 78.52, 0.28; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 77.84, 0.16; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.7, 0.2; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 77.58, 0.19; GCF_000243215.1, s__Odoribacter laneus, 95.0, 77.24, 0.13; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 76.63, 0.05	95.59	11	N/A	N/A
IndB_bin_067	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	GCF_000154425.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	98.75	0.94	GCF_000154425.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	98.75	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900767685.1, s__Coprococcus sp900767685, 95.0, 90.97, 0.72; GCA_900557435.1, s__Coprococcus sp900557435, 95.0, 90.75, 0.66; GCA_900548315.1, s__Coprococcus sp900548315, 95.0, 90.46, 0.78; GCF_001404675.1, s__Coprococcus eutactus_A, 95.0, 89.19, 0.77; GCA_900548215.1, s__Coprococcus sp900548215, 95.0, 87.9, 0.63; GCF_003482105.1, s__Coprococcus sp000433075, 95.0, 79.71, 0.22; GCF_003461625.1, s__Coprococcus sp900066115, 95.0, 79.5, 0.18; GCF_000154245.1, s__Coprococcus sp000154245, 95.0, 79.24, 0.18; GCA_002437435.1, s__Coprococcus sp002437435, 95.0, 78.7, 0.17; GCA_900761435.1, s__Coprococcus sp900761435, 95.0, 77.88, 0.08	92.91	11	N/A	N/A
IndB_bin_068	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus_A	GCF_001404655.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus_A	97.74	0.65	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	ANI	topological placement and ANI have incongruent species assignments	GCF_001404655.1, s__Anaerostipes hadrus_A, 95.0, 97.74, 0.65; GCA_008672325.1, s__Anaerostipes hadrus_B, 95.0, 96.88, 0.52; GCF_000332875.2, s__Anaerostipes hadrus, 95.0, 96.85, 0.62; GCF_902362875.1, s__Anaerostipes sp900066705, 95.0, 90.56, 0.62; GCF_001940315.1, s__Anaerostipes sp001940315, 95.0, 79.07, 0.34; GCA_900756035.1, s__Anaerostipes sp900756035, 95.0, 78.31, 0.26; GCF_005280655.1, s__Anaerostipes rhamnosivorans, 95.0, 77.13, 0.09; GCF_000508985.1, s__Anaerostipes sp000508985, 95.0, 76.67, 0.09; GCF_014467075.1, s__Anaerostipes caccae, 95.0, 76.66, 0.09	28.63	11	N/A	Genome has more than 55.8% of markers with multiple hits
IndB_bin_069	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS966;s__	N/A	N/A	N/A	N/A	N/A	GCA_900547185.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS966;s__UMGS966 sp900547185	78.18	0.39	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS966;s__	taxonomic classification defined by topology and ANI	N/A	GCF_900761965.1, s__UMGS966 sp900761965, 95.0, 78.15, 0.25	31.71	11	0.9631392240473036	N/A
IndB_bin_070	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp900545865	GCA_900545865.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp900545865	97.95	0.75	GCA_900545865.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp900545865	97.95	0.75	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902797885.1, s__UMGS1820 sp902797885, 95.0, 79.98, 0.18; GCA_902766745.1, s__UMGS1820 sp902766745, 95.0, 78.38, 0.17; GCA_902777435.1, s__UMGS1820 sp902777435, 95.0, 77.99, 0.1; GCA_902791425.1, s__UMGS1820 sp902791425, 95.0, 77.86, 0.09; GCA_902760955.1, s__UMGS1820 sp902760955, 95.0, 77.76, 0.1; GCA_900555375.1, s__UMGS1820 sp900555375, 95.0, 77.63, 0.23; GCF_900769795.1, s__UMGS1820 sp900769795, 95.0, 77.59, 0.09	75.98	11	N/A	N/A
IndB_bin_071	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	ANI	N/A	GCF_900761665.1, s__Borkfalkia sp900761665, 95.0, 79.81, 0.47; GCF_900761675.1, s__Borkfalkia sp900761675, 95.0, 79.59, 0.43; GCA_900557285.1, s__Borkfalkia sp900557285, 95.0, 78.97, 0.37; GCA_003343765.1, s__Borkfalkia sp003343765, 95.0, 78.71, 0.34; GCF_004134775.1, s__Borkfalkia ceftriaxoniphila, 95.0, 78.27, 0.26	93.07	11	0.973624178146803	N/A
IndB_bin_072	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp001916715	GCA_001916715.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp001916715	97.61	0.9	GCA_001916715.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp001916715	97.61	0.9	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002472405.1, s__F23-B02 sp002472405, 95.0, 94.28, 0.87; GCA_004558025.1, s__F23-B02 sp004558025, 95.0, 84.87, 0.77; GCA_900545805.1, s__F23-B02 sp900545805, 95.0, 84.44, 0.73; GCA_004553495.1, s__F23-B02 sp004553495, 95.0, 82.14, 0.58; GCA_900556535.1, s__F23-B02 sp900556535, 95.0, 81.93, 0.55; GCA_900772725.1, s__F23-B02 sp900772725, 95.0, 81.43, 0.53; GCA_900760205.1, s__F23-B02 sp900760205, 95.0, 80.18, 0.41; GCA_000431075.1, s__F23-B02 sp000431075, 95.0, 79.81, 0.44; GCA_004557075.1, s__F23-B02 sp004557075, 95.0, 79.75, 0.5; GCA_003533405.1, s__F23-B02 sp003533405, 95.0, 79.13, 0.43; GCA_004556755.1, s__F23-B02 sp004556755, 95.0, 78.74, 0.33; GCA_002314685.1, s__F23-B02 sp002314685, 95.0, 78.65, 0.29	61.21	11	N/A	N/A
IndB_bin_073	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-611;s__CAG-611 sp000434175	GCA_000434175.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-611;s__CAG-611 sp000434175	98.04	0.89	GCA_900552235.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-611;s__CAG-611 sp900552235	93.89	0.82	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-611;s__	ANI	topological placement and ANI have incongruent species assignments	N/A	30.59	11	N/A	Genome has more than 54.2% of markers with multiple hits
IndB_bin_074	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	GCF_000296465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	98.4	0.93	GCF_000296465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	98.4	0.93	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002161555.1, s__Barnesiella sp002161555, 95.0, 78.88, 0.31; GCF_000512915.1, s__Barnesiella viscericola, 95.0, 78.86, 0.28; GCF_002159975.1, s__Barnesiella sp002159975, 95.0, 78.64, 0.31; GCF_902363425.1, s__Barnesiella sp003150885, 95.0, 77.66, 0.1; GCA_900538555.1, s__Barnesiella sp900538555, 95.0, 77.44, 0.11; GCA_900542255.1, s__Barnesiella sp900542255, 95.0, 76.39, 0.05; GCA_900538705.1, s__Barnesiella sp900538705, 95.0, 75.99, 0.05	97.04	11	N/A	N/A
IndB_bin_075	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	GCF_003477605.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	97.76	0.94	GCF_003477605.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	97.76	0.94	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900539115.1, s__Eubacterium_F sp900539115, 95.0, 78.53, 0.22; GCA_002431395.1, s__Eubacterium_F sp002431395, 95.0, 78.33, 0.21; GCA_000434115.1, s__Eubacterium_F sp000434115, 95.0, 78.32, 0.21; GCA_000433735.1, s__Eubacterium_F sp000433735, 95.0, 78.12, 0.21; GCA_002435545.1, s__Eubacterium_F sp002435545, 95.0, 78.06, 0.17; GCA_900319095.1, s__Eubacterium_F sp900319095, 95.0, 77.43, 0.14; GCA_002490465.1, s__Eubacterium_F sp002490465, 95.0, 77.41, 0.17; GCA_002362575.1, s__Eubacterium_F sp002362575, 95.0, 77.37, 0.22; GCF_000518685.1, s__Eubacterium_F xylanophilum, 95.0, 77.12, 0.07; GCA_900318295.1, s__Eubacterium_F sp900318295, 95.0, 76.38, 0.04; GCF_000687695.1, s__Eubacterium_F sp000687695, 95.0, 76.18, 0.03; GCA_003453515.1, s__Eubacterium_F sp003453515, 95.0, 75.52, 0.02	87.85	11	N/A	N/A
IndB_bin_076	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp003024715	GCF_003024715.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp003024715	98.43	0.95	GCF_003024715.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp003024715	98.43	0.95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000466485.1, s__Clostridium_Q symbiosum, 95.0, 78.22, 0.22; GCA_900547735.1, s__Clostridium_Q sp900547735, 95.0, 78.15, 0.24; GCF_900626075.1, s__Clostridium_Q transplantifaecale, 95.0, 78.13, 0.23; GCA_002160535.1, s__Clostridium_Q saccharolyticum_A, 95.0, 78.08, 0.17; GCA_000435655.1, s__Clostridium_Q sp000435655, 95.0, 77.63, 0.16; GCF_009911305.1, s__Clostridium_Q sp009911305, 95.0, 77.51, 0.21	80.09	11	N/A	N/A
IndB_bin_077	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter sp900555475	GCA_900555475.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter sp900555475	97.7	0.71	GCA_900545915.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter sp900545915	93.37	0.78	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__	ANI	topological placement and ANI have incongruent species assignments	GCF_000473955.1, s__Coprobacter fastidiosus, 95.0, 97.68, 0.82; GCA_000803105.1, s__Coprobacter secundus, 95.0, 76.43, 0.13	45.01	11	N/A	N/A
IndB_bin_079	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	taxonomic classification defined by topology and ANI	N/A	GCF_009874035.1, s__Collinsella sp003487125, 95.2766, 94.39, 0.84; GCA_900541055.1, s__Collinsella sp900541055, 95.0874, 94.34, 0.81; GCA_900759565.1, s__Collinsella sp900759565, 95.0, 94.25, 0.78; GCA_900541065.1, s__Collinsella sp900541065, 95.0334, 94.18, 0.86; GCF_001405375.1, s__Collinsella aerofaciens_F, 95.1534, 94.17, 0.85; GCA_900755685.1, s__Collinsella sp900755685, 95.1616, 94.17, 0.8; GCA_900752015.1, s__Collinsella sp900752015, 95.2185, 94.16, 0.8; GCA_900541245.1, s__Collinsella sp900541245, 95.1027, 94.16, 0.82; GCA_900758885.1, s__Collinsella sp900758885, 95.0, 94.13, 0.75; GCA_900542635.1, s__Collinsella sp900542635, 95.0, 94.11, 0.8; GCA_900541125.1, s__Collinsella sp900541125, 95.2242, 94.11, 0.84; GCA_010509075.1, s__Collinsella aerofaciens, 95.0292, 94.08, 0.88; GCA_900539035.1, s__Collinsella sp900539035, 95.0, 94.08, 0.79; GCA_008671135.1, s__Collinsella aerofaciens_J, 95.2213, 94.07, 0.83; GCA_900759335.1, s__Collinsella sp900759335, 95.0, 94.06, 0.78; GCA_900541795.1, s__Collinsella sp900541795, 95.0323, 94.05, 0.81; GCA_900541135.1, s__Collinsella sp900541135, 95.0, 94.05, 0.81; GCA_900754445.1, s__Collinsella sp900754445, 95.0, 94.02, 0.78; GCA_900543515.1, s__Collinsella sp900543515, 95.0, 94.02, 0.78; GCA_900541175.1, s__Collinsella sp900541175, 95.2766, 94.02, 0.82; GCA_900543025.1, s__Collinsella sp900543025, 95.0, 94.0, 0.81; GCA_900540985.1, s__Collinsella sp900540985, 95.001, 93.98, 0.82; GCF_005844325.1, s__Collinsella aerofaciens_G, 95.0584, 93.97, 0.81; GCF_005845035.1, s__Collinsella aerofaciens_I, 95.0, 93.96, 0.85; GCA_900547855.1, s__Collinsella sp900547855, 95.1915, 93.96, 0.74; GCA_900542555.1, s__Collinsella sp900542555, 95.0, 93.93, 0.78; GCA_900760905.1, s__Collinsella sp900760905, 95.0, 93.92, 0.79; GCA_900758845.1, s__Collinsella sp900758845, 95.0, 93.9, 0.79; GCA_900541235.1, s__Collinsella sp900541235, 95.0, 93.87, 0.8; GCF_902363125.1, s__Collinsella sp902363125, 95.0, 93.86, 0.83; GCA_900541205.1, s__Collinsella sp900541205, 95.0, 93.85, 0.86; GCA_900544845.1, s__Collinsella sp900544845, 95.0, 93.83, 0.77; GCA_900762015.1, s__Collinsella sp900762015, 95.0, 93.82, 0.75; GCA_900540995.1, s__Collinsella sp900540995, 95.0, 93.81, 0.82; GCF_003438495.1, s__Collinsella sp003438495, 95.0, 93.81, 0.84; GCF_003458415.1, s__Collinsella sp003458415, 95.0, 93.79, 0.84; GCA_900549195.1, s__Collinsella sp900549195, 95.0402, 93.77, 0.68; GCA_900541725.1, s__Collinsella sp900541725, 95.0, 93.76, 0.82; GCA_900541185.1, s__Collinsella sp900541185, 95.043, 93.73, 0.77; GCA_900754275.1, s__Collinsella sp900754275, 95.0, 93.72, 0.76; GCA_900540905.1, s__Collinsella sp900540905, 95.0, 93.7, 0.81; GCA_900540935.1, s__Collinsella sp900540935, 95.0, 93.65, 0.82; GCA_900761615.1, s__Collinsella sp900761615, 95.0, 93.64, 0.73; GCA_900552685.1, s__Collinsella sp900552685, 95.0737, 93.63, 0.48; GCA_900551555.1, s__Collinsella sp900551555, 95.0727, 93.62, 0.68; GCA_900541035.1, s__Collinsella sp900541035, 95.0, 93.61, 0.82; GCA_900541715.1, s__Collinsella sp900541715, 95.0573, 93.58, 0.77; GCA_900547025.1, s__Collinsella sp900547025, 95.0, 93.56, 0.73; GCA_900761085.1, s__Collinsella sp900761085, 95.0, 93.53, 0.72; GCA_900545615.1, s__Collinsella sp900545615, 95.0, 93.48, 0.78; GCA_900760325.1, s__Collinsella sp900760325, 95.0, 93.46, 0.76; GCA_900761155.1, s__Collinsella sp900761155, 95.0, 93.45, 0.76; GCA_900542305.1, s__Collinsella sp900542305, 95.0, 93.45, 0.79; GCA_900762325.1, s__Collinsella sp900762325, 95.0, 93.44, 0.82; GCA_900544465.1, s__Collinsella sp900544465, 95.1944, 93.43, 0.69; GCA_900542125.1, s__Collinsella sp900542125, 95.0, 93.42, 0.82; GCA_900551365.1, s__Collinsella sp900551365, 95.0, 93.41, 0.74; GCA_900752425.1, s__Collinsella sp900752425, 95.0, 93.4, 0.69; GCA_900550825.1, s__Collinsella sp900550825, 95.0, 93.37, 0.74; GCA_900544135.1, s__Collinsella sp900544135, 95.0, 93.35, 0.84; GCA_900547285.1, s__Collinsella sp900547285, 95.0, 93.32, 0.72; GCA_900555355.1, s__Collinsella sp900555355, 95.0, 93.31, 0.64; GCA_900549655.1, s__Collinsella sp900549655, 95.0, 93.28, 0.73; GCA_900762355.1, s__Collinsella sp900762355, 95.0, 93.26, 0.81; GCA_900760245.1, s__Collinsella sp900760245, 95.0, 93.23, 0.74; GCA_900541025.1, s__Collinsella sp900541025, 95.0, 93.23, 0.8; GCA_900754435.1, s__Collinsella sp900754435, 95.0561, 93.22, 0.69; GCA_008668795.1, s__Collinsella aerofaciens_M, 95.0, 93.22, 0.73; GCA_900547505.1, s__Collinsella sp900547505, 95.0, 93.2, 0.68; GCA_900545995.1, s__Collinsella sp900545995, 95.0, 93.2, 0.7; GCF_003469205.1, s__Collinsella sp003469205, 95.0, 93.19, 0.81; GCA_900542965.1, s__Collinsella sp900542965, 95.0, 93.18, 0.81; GCA_900757615.1, s__Collinsella sp900757615, 95.0, 93.16, 0.77; GCA_900755005.1, s__Collinsella sp900755005, 95.0, 93.09, 0.76; GCA_900546775.1, s__Collinsella sp900546775, 95.4675, 93.05, 0.75; GCA_900766165.1, s__Collinsella sp900766165, 95.0, 93.04, 0.74; GCA_900544095.1, s__Collinsella sp900544095, 95.0, 93.03, 0.84; GCA_900547805.1, s__Collinsella sp900547805, 95.0, 93.03, 0.71; GCA_900554665.1, s__Collinsella sp900554665, 95.0, 92.99, 0.5; GCA_900549335.1, s__Collinsella sp900549335, 95.0, 92.98, 0.62; GCA_900552755.1, s__Collinsella sp900552755, 95.0, 92.97, 0.71; GCA_900548075.1, s__Collinsella sp900548075, 95.0, 92.96, 0.61; GCA_900549715.1, s__Collinsella sp900549715, 95.0559, 92.91, 0.68; GCA_900761035.1, s__Collinsella sp900761035, 95.0, 92.77, 0.64; GCA_900554645.1, s__Collinsella sp900554645, 95.0, 92.76, 0.47; GCF_003437035.1, s__Collinsella sp003437035, 95.0, 92.76, 0.81; GCA_900544065.1, s__Collinsella sp900544065, 95.0, 92.75, 0.77; GCA_900546115.1, s__Collinsella sp900546115, 95.0, 92.69, 0.79; GCA_900757495.1, s__Collinsella sp900757495, 95.0, 92.54, 0.79; GCA_900555745.1, s__Collinsella sp900555745, 95.0, 92.52, 0.65; GCA_900550415.1, s__Collinsella sp900550415, 95.0, 92.5, 0.73; GCA_900553165.1, s__Collinsella sp900553165, 95.0, 92.49, 0.65; GCA_900757235.1, s__Collinsella sp900757235, 95.0, 92.48, 0.66; GCA_900765185.1, s__Collinsella sp900765185, 95.0, 92.35, 0.68; GCA_900757705.1, s__Collinsella sp900757705, 95.0, 92.31, 0.69; GCA_900554465.1, s__Collinsella sp900554465, 95.0, 92.27, 0.67; GCA_900757205.1, s__Collinsella sp900757205, 95.0, 92.27, 0.71; GCA_900551205.1, s__Collinsella sp900551205, 95.0, 92.25, 0.68; GCF_003459505.1, s__Collinsella sp003459505, 95.0, 92.23, 0.82; GCA_900552995.1, s__Collinsella sp900552995, 95.0, 92.17, 0.67	74.95	11	0.9922844112451235	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
IndB_bin_080	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	GCF_000020225.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	97.43	0.9	GCF_000020225.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	97.43	0.9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900184965.1, s__Akkermansia muciniphila_A, 95.0, 94.45, 0.86; GCF_002885095.1, s__Akkermansia muciniphila_B, 95.0, 87.34, 0.81; GCF_002884975.1, s__Akkermansia muciniphila_C, 95.0, 85.92, 0.81; GCF_001580195.1, s__Akkermansia sp001580195, 95.0, 82.49, 0.71; GCF_004167605.1, s__Akkermansia sp004167605, 95.0, 82.4, 0.72; GCA_900545155.1, s__Akkermansia sp900545155, 95.0, 78.15, 0.12; GCF_001683795.1, s__Akkermansia glycaniphila, 95.0, 77.42, 0.11; GCA_900548895.1, s__Akkermansia sp900548895, 95.0, 76.7, 0.06; GCA_004557455.1, s__Akkermansia muciniphila_D, 95.0, 76.66, 0.06; GCA_002471255.1, s__Akkermansia sp002471255, 95.0, 76.6, 0.05; GCA_900766865.1, s__Akkermansia sp900766865, 95.0, 76.15, 0.05; GCA_002358905.1, s__Akkermansia sp002358905, 95.0, 75.72, 0.04	91.76	11	N/A	N/A
IndB_bin_081	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp002299315	GCF_003469815.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp002299315	96.5	0.82	GCF_003469815.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp002299315	96.5	0.82	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003436425.1, s__Holdemanella sp003436425, 95.0, 94.14, 0.8; GCA_900551285.1, s__Holdemanella sp900551285, 95.0, 92.04, 0.56; GCF_000156655.1, s__Holdemanella biformis, 95.0, 90.49, 0.79; GCA_900547815.1, s__Holdemanella sp900547815, 95.0, 90.44, 0.72; GCF_003458715.1, s__Holdemanella sp003458715, 95.0, 88.64, 0.76; GCA_900754615.1, s__Holdemanella sp900754615, 95.0, 88.57, 0.77	92.18	11	N/A	N/A
IndB_bin_082	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp900538765	GCA_900538765.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp900538765	98.96	0.91	GCA_900538765.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp900538765	98.96	0.91	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900762585.1, s__CAG-495 sp900762585, 95.0, 78.77, 0.45; GCA_001917125.1, s__CAG-495 sp001917125, 95.0, 77.84, 0.27; GCA_900551585.1, s__CAG-495 sp900551585, 95.0, 77.74, 0.2; GCA_000436375.1, s__CAG-495 sp000436375, 95.0, 77.51, 0.24; GCA_900540425.1, s__CAG-495 sp900540425, 95.0, 77.28, 0.2; GCA_000432275.1, s__CAG-495 sp000432275, 95.0, 77.05, 0.19; GCA_902799835.1, s__CAG-495 sp902799835, 95.0, 76.64, 0.07; GCA_902763535.1, s__CAG-495 sp902763535, 95.0, 76.63, 0.07; GCA_902761535.1, s__CAG-495 sp902761535, 95.0, 76.63, 0.07; GCA_902778645.1, s__CAG-495 sp902778645, 95.0, 76.35, 0.11	95.67	11	N/A	N/A
