user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
IndI_bin_073	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__	ANI	N/A	GCF_014287875.1, s__Lawsonibacter sp014287875, 95.0, 81.77, 0.59; GCA_900549405.1, s__Lawsonibacter sp900549405, 95.0, 81.55, 0.54; GCA_900550705.1, s__Lawsonibacter sp900550705, 95.0, 81.39, 0.48; GCF_002160305.1, s__Lawsonibacter sp002160305, 95.0, 81.16, 0.56; GCA_900545895.1, s__Lawsonibacter sp900545895, 95.0, 80.92, 0.46; GCF_902363045.1, s__Lawsonibacter sp902363045, 95.0, 80.91, 0.52; GCF_003573975.1, s__Lawsonibacter sp900066825, 95.0, 80.87, 0.53; GCA_900553135.1, s__Lawsonibacter sp900553135, 95.0, 80.66, 0.45; GCF_003478995.1, s__Lawsonibacter sp003478995, 95.0, 80.6, 0.53; GCF_003112755.1, s__Lawsonibacter asaccharolyticus, 95.0, 80.45, 0.54; GCF_003612335.1, s__Lawsonibacter sp003612335, 95.0, 80.26, 0.51; GCF_000492175.1, s__Lawsonibacter sp000492175, 95.0, 80.18, 0.52; GCA_900764755.1, s__Lawsonibacter sp900764755, 95.0, 80.18, 0.49; GCF_009911595.1, s__Lawsonibacter sp009911595, 95.0, 80.16, 0.53; GCF_002161175.1, s__Lawsonibacter sp002161175, 95.0, 80.05, 0.42; GCF_008727735.1, s__Lawsonibacter sp000177015, 95.0, 79.99, 0.49; GCF_009911645.1, s__Lawsonibacter sp009911645, 95.0, 79.92, 0.5; GCA_900766145.1, s__Lawsonibacter sp900766145, 95.0, 79.87, 0.49; GCA_900754605.1, s__Lawsonibacter sp900754605, 95.0, 79.67, 0.3; GCF_009917615.1, s__Lawsonibacter sp009917615, 95.0, 79.4, 0.4; GCF_902362775.1, s__Lawsonibacter sp900066645, 95.0, 79.0, 0.43; GCA_900763995.1, s__Lawsonibacter sp900763995, 95.0, 78.39, 0.25	61.74	11	0.9470200764181984	N/A
IndI_bin_074	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055	GCA_008681155.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055	97.54	0.97	GCA_008681155.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055	97.54	0.97	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_004555625.1, s__UBA1417 bromii_A, 95.0, 79.89, 0.57; GCA_900552925.1, s__UBA1417 sp900552925, 95.0, 79.45, 0.41; GCA_900549945.1, s__UBA1417 sp900549945, 95.0, 79.44, 0.41; GCA_002305575.1, s__UBA1417 sp002305575, 95.0, 78.84, 0.45	52.15	11	N/A	N/A
IndI_bin_075	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__RUG131;s__	N/A	N/A	N/A	N/A	N/A	GCA_900549975.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__RUG131;s__RUG131 sp900549975	93.97	0.85	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__RUG131;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900315885.1, s__RUG131 sp900315885, 95.0, 79.2, 0.39	93.57	11	0.9970692325002875	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
IndI_bin_076	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa	GCF_000519105.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa	98.21	0.77	GCF_000519105.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa	98.21	0.77	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_011927845.1, s__Butyricimonas paravirosa, 95.0, 92.06, 0.7; GCA_014647335.1, s__Butyricimonas faecihominis, 95.0, 91.45, 0.65; GCF_003991565.1, s__Butyricimonas faecalis, 95.0, 87.64, 0.57; GCA_900761485.1, s__Butyricimonas sp900761485, 95.0, 83.25, 0.62; GCF_003479425.1, s__Butyricimonas sp003479425, 95.0, 82.29, 0.55; GCF_000379665.1, s__Butyricimonas synergistica, 95.0, 79.45, 0.33; GCF_900184685.1, s__Butyricimonas sp900184685, 95.0, 79.41, 0.36; GCA_900759925.1, s__Butyricimonas sp900759925, 95.0, 79.29, 0.3	92.52	11	N/A	N/A
IndI_bin_077	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985	GCF_003478935.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985	97.51	0.85	GCF_003478935.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985	97.51	0.85	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	89.74	11	N/A	N/A
IndI_bin_078	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp000980495	GCA_000980495.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp000980495	99.36	0.93	GCA_000980495.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp000980495	99.36	0.93	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900766055.1, s__Parasutterella sp900766055, 95.0, 93.13, 0.81; GCA_900552195.1, s__Parasutterella sp900552195, 95.0, 92.26, 0.92; GCF_000205025.1, s__Parasutterella excrementihominis, 95.0, 90.29, 0.86; GCA_900554375.1, s__Parasutterella sp900554375, 95.0, 85.36, 0.75; GCF_009767915.1, s__Parasutterella sp009767915, 95.0, 78.19, 0.29	99.13	11	N/A	N/A
IndI_bin_079	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	GCF_000196555.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	98.06	0.83	GCF_000196555.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	98.06	0.83	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000269965.1, s__Bifidobacterium infantis, 95.0, 93.9, 0.74; GCF_001025175.1, s__Bifidobacterium breve, 95.0, 85.7, 0.64; GCF_003129905.1, s__Bifidobacterium callitrichidarum, 95.0, 83.85, 0.63; GCF_002259745.1, s__Bifidobacterium myosotis, 95.0, 83.07, 0.59; GCF_000741695.1, s__Bifidobacterium reuteri, 95.0, 82.86, 0.58; GCF_009193305.1, s__Bifidobacterium sp009193305, 95.0, 82.59, 0.55; GCF_002802915.1, s__Bifidobacterium felsineum, 95.0, 82.5, 0.55; GCF_012932375.1, s__Bifidobacterium sp012932375, 95.0, 82.47, 0.55; GCF_002802865.1, s__Bifidobacterium scaligerum, 95.0, 82.39, 0.57; GCF_000741715.1, s__Bifidobacterium saguini, 95.0, 82.12, 0.56; GCF_002860405.1, s__Bifidobacterium imperatoris, 95.0, 82.09, 0.54; GCF_000741175.1, s__Bifidobacterium callitrichos, 95.0, 81.78, 0.51; GCF_001025135.1, s__Bifidobacterium bifidum, 95.0, 81.74, 0.44; GCF_008698235.1, s__Bifidobacterium rousetti, 95.0, 81.73, 0.51; GCF_001042635.1, s__Bifidobacterium scardovii, 95.0, 81.63, 0.51; GCF_002860365.1, s__Bifidobacterium parmae, 95.0, 81.55, 0.5; GCF_010667645.1, s__Bifidobacterium sp010667645, 95.0, 81.52, 0.52; GCF_012932365.1, s__Bifidobacterium sp012932365, 95.0, 81.5, 0.41; GCF_000741785.1, s__Bifidobacterium stellenboschense, 95.0, 81.35, 0.51; GCF_001417815.1, s__Bifidobacterium aesculapii, 95.0, 81.13, 0.51; GCF_000741165.1, s__Bifidobacterium biavatii, 95.0, 81.1, 0.44; GCF_009299505.1, s__Bifidobacterium ramosum, 95.0, 81.02, 0.51; GCF_009299475.1, s__Bifidobacterium avesanii, 95.0, 80.99, 0.44; GCF_008698145.1, s__Bifidobacterium vespertilionis, 95.0, 80.98, 0.44; GCF_002259685.1, s__Bifidobacterium eulemuris, 95.0, 80.92, 0.49; GCF_001025155.1, s__Bifidobacterium angulatum, 95.0, 80.91, 0.34; GCF_012932425.1, s__Bifidobacterium sp012932425, 95.0, 80.91, 0.51; GCF_010667685.1, s__Bifidobacterium aerophilum, 95.0, 80.88, 0.48; GCF_001895165.1, s__Bifidobacterium lemurum, 95.0, 80.79, 0.49; GCF_000741215.1, s__Bifidobacterium gallinarum, 95.0, 80.7, 0.4; GCF_003952945.1, s__Bifidobacterium samirii, 95.0, 80.53, 0.41; GCF_012932675.1, s__Bifidobacterium sp012932675, 95.0, 80.46, 0.41; GCF_000010425.1, s__Bifidobacterium adolescentis, 95.0, 80.44, 0.4; GCF_009193355.1, s__Bifidobacterium sp009193355, 95.0, 80.43, 0.42; GCF_001042615.1, s__Bifidobacterium kashiwanohense, 96.3948, 80.39, 0.35; GCF_000771405.1, s__Bifidobacterium pullorum, 95.0, 80.35, 0.39; GCF_000770925.1, s__Bifidobacterium ruminantium, 95.0, 80.34, 0.36; GCF_900129045.1, s__Bifidobacterium merycicum, 95.0, 80.2, 0.39; GCF_001025215.1, s__Bifidobacterium pseudocatenulatum, 95.0, 80.17, 0.36; GCA_002451435.1, s__Bifidobacterium sp002451435, 95.0, 80.16, 0.35; GCF_009078285.1, s__Bifidobacterium jacchi, 95.0, 80.02, 0.37; GCF_000800455.1, s__Bifidobacterium kashiwanohense_A, 95.1942, 79.98, 0.39; GCF_003951095.1, s__Bifidobacterium goeldii, 95.0, 79.8, 0.31; GCF_001025195.1, s__Bifidobacterium catenulatum, 96.3948, 79.78, 0.34; GCF_002742445.1, s__Bifidobacterium sp002742445, 95.0, 79.77, 0.34; GCF_000522505.1, s__Bifidobacterium moukalabense, 95.0, 79.61, 0.4; GCF_001042595.1, s__Bifidobacterium dentium, 95.0, 79.52, 0.41; GCF_012932445.1, s__Bifidobacterium sp012932445, 95.0, 79.49, 0.3; GCA_002298605.1, s__Bifidobacterium sp002298605, 95.0, 79.37, 0.28; GCF_002259755.1, s__Bifidobacterium hapali, 95.0, 79.31, 0.26; GCF_000741575.1, s__Bifidobacterium cuniculi, 95.0, 79.18, 0.32; GCF_010667615.1, s__Bifidobacterium sp010667615, 95.0, 78.87, 0.3; GCF_003952025.1, s__Bifidobacterium castoris, 95.0, 78.8, 0.29; GCA_000741495.1, s__Bifidobacterium thermophilum_A, 95.0, 78.76, 0.28; GCF_004155535.1, s__Bifidobacterium pseudolongum_C, 95.0, 78.75, 0.28; GCF_000741295.1, s__Bifidobacterium globosum, 95.0, 78.73, 0.28; GCF_000741535.1, s__Bifidobacterium boum, 95.0, 78.68, 0.27; GCF_000771265.1, s__Bifidobacterium thermophilum, 95.0, 78.66, 0.29; GCF_009299485.1, s__Bifidobacterium apri, 95.0, 78.55, 0.26; GCF_000771225.1, s__Bifidobacterium pseudolongum, 95.0, 78.49, 0.29; GCF_000741135.1, s__Bifidobacterium choerinum, 95.0, 78.47, 0.29; GCF_009371885.1, s__Bifidobacterium tibiigranuli, 95.0, 78.43, 0.29; GCF_002286915.1, s__Bifidobacterium italicum, 95.0, 78.4, 0.27; GCF_000741255.1, s__Bifidobacterium magnum, 95.0, 78.39, 0.21; GCF_002860345.1, s__Bifidobacterium anseris, 95.0, 78.33, 0.28; GCF_000741775.1, s__Bifidobacterium subtile, 95.0, 78.29, 0.3; GCF_000260715.1, s__Bifidobacterium animalis, 95.0, 78.23, 0.25; GCF_003315635.1, s__Bifidobacterium aemilianum, 95.0, 78.15, 0.2; GCF_000706765.1, s__Bifidobacterium indicum, 95.0, 78.06, 0.1; GCF_000741285.1, s__Bifidobacterium mongoliense, 95.0, 78.02, 0.24; GCF_009727065.1, s__Bifidobacterium sp900551485, 95.0, 77.92, 0.25; GCF_000741645.1, s__Bifidobacterium minimum, 95.0, 77.86, 0.18; GCF_002286935.1, s__Bifidobacterium criceti, 95.0, 77.86, 0.21; GCF_001263395.1, s__Bifidobacterium actinocoloniiforme, 95.0, 77.67, 0.13; GCF_000263635.1, s__Bifidobacterium vaginale_C, 95.0, 77.64, 0.05; GCF_003202715.1, s__Bifidobacterium asteroides_E, 95.0, 77.58, 0.13; GCF_003202755.1, s__Bifidobacterium asteroides_F, 95.0, 77.56, 0.12; GCF_003951975.1, s__Bifidobacterium dolichotidis, 95.0, 77.55, 0.11; GCF_000741205.1, s__Bifidobacterium gallicum, 95.0, 77.5, 0.18; GCF_000738005.1, s__Bifidobacterium crudilactis, 95.0, 77.45, 0.13; GCF_001546485.1, s__Bifidobacterium vaginale_D, 95.0, 77.41, 0.04; GCF_000741705.1, s__Bifidobacterium psychraerophilum, 95.0, 77.39, 0.11; GCF_000741525.1, s__Bifidobacterium bohemicum, 95.0, 77.38, 0.17; GCF_000263595.1, s__Bifidobacterium vaginale_E, 95.0, 77.37, 0.05; GCF_003315615.1, s__Bifidobacterium xylocopae, 95.0, 77.37, 0.14; GCF_003202695.1, s__Bifidobacterium asteroides_G, 95.0, 77.35, 0.13; GCF_000741765.1, s__Bifidobacterium tsurumiense, 95.0, 77.2, 0.13; GCF_003408845.1, s__Bifidobacterium vaginale_H, 95.0, 77.09, 0.05; GCF_900094885.1, s__Bifidobacterium commune, 95.0, 77.01, 0.13; GCF_003585735.1, s__Bifidobacterium sp003585735, 95.0, 76.97, 0.05; GCF_003585845.1, s__Bifidobacterium sp003585845, 95.0, 76.92, 0.04; GCF_000025205.1, s__Bifidobacterium vaginale_G, 95.0, 76.9, 0.04; GCF_000737845.1, s__Bifidobacterium bombi, 95.0, 76.88, 0.09; GCF_002896555.1, s__Bifidobacterium vaginale_F, 95.0, 76.79, 0.05; GCF_001546455.1, s__Bifidobacterium vaginale_B, 95.0, 76.68, 0.05; GCF_002884815.1, s__Bifidobacterium sp002884815, 95.0, 76.56, 0.05; GCF_001042655.1, s__Bifidobacterium vaginale, 95.0, 76.54, 0.04; GCF_001563665.1, s__Bifidobacterium vaginale_A, 95.0, 76.52, 0.03; GCF_002259795.1, s__Bifidobacterium aquikefiri, 95.0, 76.36, 0.08	66.59	11	N/A	N/A
IndI_bin_080	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	GCF_001405555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	97.83	0.86	GCF_001405555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	97.83	0.86	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900772675.1, s__Fusicatenibacter sp900772675, 95.0, 90.36, 0.87; GCA_900543115.1, s__Fusicatenibacter sp900543115, 95.0, 78.47, 0.21	91.3	11	N/A	N/A
IndI_bin_081	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp000433035	GCA_000433035.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp000433035	99.33	0.95	GCA_000433035.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp000433035	99.33	0.95	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__CAG-313;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900539265.1, s__CAG-313 sp900539265, 95.0, 90.56, 0.88; GCF_900760745.1, s__CAG-313 sp900760745, 95.0, 78.41, 0.28; GCA_003539625.1, s__CAG-313 sp003539625, 95.0, 77.87, 0.27	93.59	11	N/A	N/A
IndI_bin_082	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__Monoglobus pectinilyticus	GCF_002874775.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__Monoglobus pectinilyticus	99.54	0.88	GCF_002874775.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__Monoglobus pectinilyticus	99.54	0.88	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900554105.1, s__Monoglobus sp900554105, 95.0, 77.15, 0.08; GCA_900542675.1, s__Monoglobus sp900542675, 95.0, 76.75, 0.1	49.83	11	N/A	N/A
IndI_bin_083	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003252795.1, s__Haemophilus_D parainfluenzae_K, 95.0, 94.94, 0.91; GCF_001815355.1, s__Haemophilus_D sp001815355, 95.0, 94.85, 0.92; GCF_900756155.1, s__Haemophilus_D sp900756155, 95.0, 94.82, 0.91; GCF_003252725.1, s__Haemophilus_D parainfluenzae_L, 95.0, 94.45, 0.91; GCF_900764435.1, s__Haemophilus_D sp900764435, 95.0, 94.3, 0.8; GCF_000210895.1, s__Haemophilus_D parainfluenzae_A, 95.0, 94.1, 0.91; GCF_003252755.1, s__Haemophilus_D parainfluenzae_N, 95.0, 94.05, 0.9; GCF_000191405.1, s__Haemophilus_D parainfluenzae, 95.0, 94.0, 0.89; GCF_001679485.1, s__Haemophilus_D sp001679485, 95.0, 93.89, 0.91; GCF_900756875.1, s__Haemophilus_D sp900756875, 95.0, 93.84, 0.78; GCF_003253005.1, s__Haemophilus_D parainfluenzae_M, 95.0, 93.31, 0.87; GCF_900755445.1, s__Haemophilus_D sp900755445, 95.0, 92.92, 0.73; GCF_900638025.1, s__Haemophilus_D parainfluenzae_J, 95.0, 92.05, 0.89; GCF_900186995.1, s__Haemophilus_D pittmaniae, 95.0, 82.89, 0.54	86.26	11	0.9975392776183173	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
IndI_bin_084	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	GCF_900167555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	97.34	0.88	GCF_900167555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	97.34	0.88	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900540775.1, s__Gemmiger sp900540775, 95.0, 86.28, 0.78; GCA_900540595.1, s__Gemmiger sp900540595, 95.0, 86.13, 0.82; GCA_900554145.1, s__Gemmiger sp900554145, 95.0, 84.61, 0.65; GCA_004554775.1, s__Gemmiger variabilis_B, 95.0, 82.23, 0.73; GCA_900539695.1, s__Gemmiger sp900539695, 95.0, 82.16, 0.71; GCA_900772715.1, s__Gemmiger sp900772715, 95.0, 81.09, 0.32; GCA_004552305.1, s__Gemmiger variabilis_A, 95.0, 80.55, 0.52; GCA_900545545.1, s__Gemmiger sp900545545, 95.0, 80.04, 0.48; GCF_000157955.1, s__Gemmiger variabilis, 95.0, 79.95, 0.47; GCF_003324125.1, s__Gemmiger qucibialis, 95.0, 79.73, 0.43; GCA_003343905.1, s__Gemmiger variabilis_C, 95.0, 79.71, 0.52; GCA_900556255.1, s__Gemmiger sp900556255, 95.0, 79.63, 0.37; GCA_004561545.1, s__Gemmiger sp004561545, 95.0, 79.03, 0.29; GCA_002306375.1, s__Gemmiger sp002306375, 95.0, 78.88, 0.36; GCA_900548355.1, s__Gemmiger sp900548355, 95.0, 78.05, 0.3; GCA_004555405.1, s__Gemmiger sp004555405, 95.0, 77.13, 0.13	44.81	11	N/A	N/A
IndI_bin_085	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS911;s__UMGS911 sp900557415	GCA_900557415.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS911;s__UMGS911 sp900557415	98.73	0.66	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS911;s__	ANI	topological placement and ANI have incongruent species assignments	GCA_003343545.1, s__UMGS911 sp003343545, 95.0, 99.72, 0.58; GCA_900557415.1, s__UMGS911 sp900557415, 95.0, 98.73, 0.66; GCA_900546695.1, s__UMGS911 sp900546695, 95.0, 76.42, 0.03; GCA_900545935.1, s__UMGS911 sp900545935, 95.0, 76.17, 0.03	66.69	11	N/A	N/A
IndI_bin_086	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__UMGS1696 sp900753285	GCF_900753285.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__UMGS1696 sp900753285	97.22	0.82	GCF_900753285.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__UMGS1696 sp900753285	97.22	0.82	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900554225.1, s__UMGS1696 sp900554225, 95.0, 79.97, 0.1; GCF_900763885.1, s__UMGS1696 sp900763885, 95.0, 76.96, 0.08; GCA_902783705.1, s__UMGS1696 sp902783705, 95.0, 76.78, 0.05; GCA_902782445.1, s__UMGS1696 sp902782445, 95.0, 76.48, 0.1; GCA_902761695.1, s__UMGS1696 sp902761695, 95.0, 76.44, 0.08; GCA_902783755.1, s__UMGS1696 sp902783755, 95.0, 76.37, 0.05; GCA_902765885.1, s__UMGS1696 sp902765885, 95.0, 76.03, 0.04; GCA_902773525.1, s__UMGS1696 sp902773525, 95.0, 75.87, 0.08; GCA_902778205.1, s__UMGS1696 sp902778205, 95.0, 75.59, 0.07	59.02	11	N/A	N/A
IndI_bin_087	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp000437595	GCA_000437595.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp000437595	97.62	0.93	GCA_000437595.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp000437595	97.62	0.93	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900769075.1, s__UBA11524 sp900769075, 95.0, 78.45, 0.28	92.46	11	N/A	N/A
